Coin,Date,Price,Market_Cap,Volume,Supply,Category,Log_Return,Volatility_30d,Peg_Deviation
TrueUSD,2023-08-10,0.9992961069,2970982054.49,1618173161.54,2973074781.45,Fiat-backed,-9.032380185483841e-5,5.63881202016232e-4,7.038930999999637e-4
USDC,2023-08-10,1.0000821222,26105312237.81,2442850117.99,26103168587.73,Fiat-backed,-8.796690644469589e-5,1.7846124310269727e-4,8.212220000003434e-5
crvUSD,2023-08-10,0.9994904917,0,4835848.83,0,Crypto-backed/Algorithmic,-1.8740183091562894e-4,0.0015686739707224523,5.095082999999612e-4
sUSD,2023-08-10,1.0004149792,40477642.21,4488623.91,40460851.79,Crypto-backed/Algorithmic,0.0031706935522335207,0.003156013318914901,4.1497920000010957e-4
BUSD,2023-08-11,1.0001736006,3372093566.59,829134486.92,3371508270.76,Fiat-backed,8.622034960828351e-5,2.692481141898882e-4,1.736005999999346e-4
First Digital USD,2023-08-11,0.999516355,308635404.99,9320732.16,308784747.19,Fiat-backed,1.1056838534913796e-4,NA,4.83644999999977e-4
GHO,2023-08-11,0.9786448203,0,1478070.74,0,Crypto-backed/Algorithmic,0.00775655800810732,NA,0.021355179700000004
Legacy Frax Dollar,2023-08-11,0.9977870013,810843035.01,5905063.03,812641409.41,Crypto-backed/Algorithmic,-3.3319707123310543e-4,0.0012111899340706382,0.002212998700000024
Liquity USD,2023-08-11,0.9928501527,295892348.95,2051931.11,298023169.11,Crypto-backed/Algorithmic,2.330646398676841e-4,8.649717953118245e-4,0.007149847300000012
TerraClassicUSD,2023-08-11,0.0149957358,146811375.69,9621647.38,9790208222.03,Crypto-backed/Algorithmic,0.018027733138169834,0.060928365635945336,0.9850042642
Tether USDt,2023-08-11,0.9994531121,83365250529.88,11930000389.83,83410866925.61,Fiat-backed,4.843540036691428e-4,3.8131208699770437e-4,5.468879000000149e-4
TrueUSD,2023-08-11,0.9996807359,2972125585.33,710696373.71,2973074781.45,Fiat-backed,3.848258734281881e-4,5.3505218430582e-4,3.1926410000004957e-4
USDC,2023-08-11,1.0000342284,26164907814.61,1641540904.43,26164012262.71,Fiat-backed,-4.789101393515326e-5,1.7824852750962639e-4,3.422839999989158e-5
crvUSD,2023-08-11,0.9996024307,0,3630002.56,0,Crypto-backed/Algorithmic,1.1198979183283479e-4,0.0015486489251769688,3.9756930000001134e-4
sUSD,2023-08-11,0.9970330178,40352133.48,761761.21,40472213.81,Crypto-backed/Algorithmic,-0.0033862855371504905,0.003199815369114466,0.0029669822000000234
BUSD,2023-08-12,0.9998431436,3370979428.22,922549827.07,3371508270.76,Fiat-backed,-3.304542364111727e-4,2.751748411931391e-4,1.568563999999606e-4
First Digital USD,2023-08-12,0.9990353948,308486891.81,12365119.84,308784747.19,Fiat-backed,-4.813087370221339e-4,NA,9.646051999999683e-4
GHO,2023-08-12,0.9790546763,0,1034886.87,0,Crypto-backed/Algorithmic,4.1871186737274345e-4,NA,0.020945323700000018
Legacy Frax Dollar,2023-08-12,0.9965629449,809848316.1,8707711.05,812641409.41,Crypto-backed/Algorithmic,-0.0012275243429916236,0.0011924232815829423,0.0034370551000000304
Liquity USD,2023-08-12,0.9932001019,294774462.27,2775489.33,296792621.84,Crypto-backed/Algorithmic,3.5240719897309934e-4,8.586684598399733e-4,0.006799898100000035
TerraClassicUSD,2023-08-12,0.0148503087,145387123.83,6430807.64,9790175214.47,Crypto-backed/Algorithmic,-0.009745227775559587,0.06080895783697147,0.9851496913
Tether USDt,2023-08-12,0.9992504101,83348342979.75,14122729675.13,83410866925.56,Fiat-backed,-2.028334852502368e-4,3.7553768543754527e-4,7.495898999999584e-4
TrueUSD,2023-08-12,0.9989392995,2969921239.57,929031895.6,2973074781.45,Fiat-backed,-7.41948365252033e-4,5.500046975182162e-4,0.0010607004999999559
USDC,2023-08-12,1.0000280529,26183335731.43,1761869667.6,26182601233.11,Fiat-backed,-6.1753076967351746e-6,1.698845343775465e-4,2.80529000000751e-5
crvUSD,2023-08-12,0.9997034593,0,7055366.81,0,Crypto-backed/Algorithmic,1.0106367473957097e-4,0.001540060768588353,2.965406999999587e-4
sUSD,2023-08-12,0.997231132,40357636.86,704751.42,40469692.09,Crypto-backed/Algorithmic,1.986840115154467e-4,0.003130838591020832,0.00276886799999998
BUSD,2023-08-13,1.0003572091,3357472074.66,1243717802.09,3356273183.39,Fiat-backed,5.14014019270093e-4,2.788419654604417e-4,3.5720909999992223e-4
First Digital USD,2023-08-13,0.9991186275,305515236.92,23312930.55,305784747.19,Fiat-backed,8.330959387446549e-5,NA,8.813724999999772e-4
GHO,2023-08-13,0.9762365684,0,2061726.95,0,Crypto-backed/Algorithmic,-0.002882547404599818,0.0035654780217644513,0.02376343160000005
Legacy Frax Dollar,2023-08-13,0.9977433496,810807561.86,10416136.97,812641409.41,Crypto-backed/Algorithmic,0.001183774870589693,0.0011822256704418382,0.0022566504000000043
Liquity USD,2023-08-13,0.9935227105,293672991.75,3134062.48,295587598.2,Crypto-backed/Algorithmic,3.24764582982663e-4,8.627294153799471e-4,0.0064772895000000386
TerraClassicUSD,2023-08-13,0.0155117067,151859547.87,11470999.66,9789996102.2,Crypto-backed/Algorithmic,0.04357435690792345,0.04961266121989725,0.9844882933
Tether USDt,2023-08-13,0.9991842977,83342828492.64,20154696559.7,83410866925.52,Fiat-backed,-6.616418316411654e-5,3.709548375322663e-4,8.157023000000541e-4
TrueUSD,2023-08-13,0.9987014228,2783455549.63,2491797202.21,2787074781.45,Fiat-backed,-2.3815764113027657e-4,5.461876442867873e-4,0.0012985772000000395
USDC,2023-08-13,1.0001208432,26008839061.89,2921375821.06,26005696451.17,Fiat-backed,9.278339252370887e-5,1.6889918634699667e-4,1.2084319999994264e-4
crvUSD,2023-08-13,0.9995495543,0,15923503.48,0,Crypto-backed/Algorithmic,-1.5396250425246436e-4,0.0015400207952453151,4.504456999999684e-4
sUSD,2023-08-13,0.9966093015,40177320.26,1155238.52,40314012.92,Crypto-backed/Algorithmic,-6.237515397051974e-4,0.0030562320260246584,0.0033906984999999557
BUSD,2023-08-14,0.9997458612,3355420224.2,1380022582.87,3356273183.39,Fiat-backed,-6.11316414755615e-4,3.008553593277457e-4,2.5413880000002553e-4
First Digital USD,2023-08-14,0.9992603009,305557559.24,41165477.44,305783747.19,Fiat-backed,1.4178832475046491e-4,NA,7.396991000000464e-4
GHO,2023-08-14,0.9733734748,0,1313870.4,0,Crypto-backed/Algorithmic,-0.0029370957214748293,0.003570613459796998,0.026626525199999973
Legacy Frax Dollar,2023-08-14,0.9957320189,809173071.2,16751734.69,812641409.41,Crypto-backed/Algorithmic,-0.002017914456621934,0.0012097810555533636,0.00426798110000004
Liquity USD,2023-08-14,0.9933124334,292837351.1,4039023.17,294808905.28,Crypto-backed/Algorithmic,-2.1167040600292175e-4,8.29432760331049e-4,0.006687566600000028
TerraClassicUSD,2023-08-14,0.0142952262,139949267.96,8351194.7,9789930303.03,Crypto-backed/Algorithmic,-0.08166936045568807,0.04200687573391481,0.9857047738
Tether USDt,2023-08-14,0.9989648271,83324522259.1,21720437144.51,83410866925.52,Fiat-backed,-2.1967389536506874e-4,3.6844070699759804e-4,0.001035172899999992
TrueUSD,2023-08-14,0.9991764764,2749708465.2,2065063466.92,2751974781.45,Fiat-backed,4.755582001715063e-4,5.497693618458701e-4,8.235236000000423e-4
USDC,2023-08-14,1.0000690155,26035507711.42,2774696602.22,26033710983.12,Fiat-backed,-5.1822780508619385e-5,1.6787992281632234e-4,6.901550000004697e-5
crvUSD,2023-08-14,0.9992596535,0,13058903.29,0,Crypto-backed/Algorithmic,-2.900735106697155e-4,0.0015318152927050412,7.403464999999887e-4
sUSD,2023-08-14,0.9926729501,40188190.77,1243239.22,40484825.1,Crypto-backed/Algorithmic,-0.003957564628680996,0.003081951450718039,0.007327049899999993
BUSD,2023-08-15,0.9999323731,3337374424.32,1414921047.47,3337600135.76,Fiat-backed,1.8654191193527334e-4,3.023442556835503e-4,6.762689999995075e-5
First Digital USD,2023-08-15,0.9995409497,305643377.06,54499861.06,305783747.19,Fiat-backed,2.808171165193343e-4,NA,4.590503000000412e-4
GHO,2023-08-15,0.9725764312,0,871975.33,0,Crypto-backed/Algorithmic,-8.191820787517335e-4,0.003473377674986608,0.027423568799999964
Legacy Frax Dollar,2023-08-15,0.9950251902,802711580.19,12500510.44,806724883.04,Crypto-backed/Algorithmic,-7.101104308158331e-4,0.0011906220910209056,0.00497480979999998
Liquity USD,2023-08-15,0.9947064721,292199818.26,2909507.44,293754817.59,Crypto-backed/Algorithmic,0.0014024403134505474,8.79840227367408e-4,0.005293527900000039
TerraClassicUSD,2023-08-15,0.0131240201,128482523.11,9008558.22,9789875523.03,Crypto-backed/Algorithmic,-0.08548150272072402,0.04265679180940509,0.9868759799
Tether USDt,2023-08-15,0.9988559437,83087864618.98,24501625171.73,83183030691.11,Fiat-backed,-1.0900217046416328e-4,3.632448691363532e-4,0.0011440563000000292
TrueUSD,2023-08-15,0.9990689946,2750410652.08,1993913319.33,2752973685.45,Fiat-backed,-1.0757617286113097e-4,5.497120588886691e-4,9.310054000000179e-4
USDC,2023-08-15,1.0000372128,26053375289.88,3289212879.39,26052405806.27,Fiat-backed,-3.180101091919344e-5,1.6227181735080075e-4,3.721279999990834e-5
crvUSD,2023-08-15,0.9993765815,0,13726108.68,0,Crypto-backed/Algorithmic,1.1700778569474954e-4,0.0015251453787628938,6.234185000000281e-4
sUSD,2023-08-15,0.9963690704,38922792.17,2795275.42,39064633.1,Crypto-backed/Algorithmic,0.0037164871493157764,0.0031460636853974417,0.003630929599999999
BUSD,2023-08-16,1.0009605016,3281684283.98,2599911929.96,3278535245.56,Fiat-backed,0.0010276698003019575,3.546708348469685e-4,9.605016000000521e-4
First Digital USD,2023-08-16,1.0001239111,307821885.02,101360656.84,307783747.19,Fiat-backed,5.830591194986071e-4,NA,1.2391109999998484e-4
GHO,2023-08-16,0.9765908117,0,2278663.14,0,Crypto-backed/Algorithmic,0.004119078227438449,0.00356658329552892,0.02340918830000005
Legacy Frax Dollar,2023-08-16,0.996087047,803568206.51,22224166.33,806724883.04,Crypto-backed/Algorithmic,0.0010665967300363425,0.001209605300402304,0.003912953000000052
Liquity USD,2023-08-16,0.9971596638,291967316.39,8965798.6,292798963.88,Crypto-backed/Algorithmic,0.0024632106507171928,0.0010000195642102707,0.0028403362000000154
TerraClassicUSD,2023-08-16,0.0119478188,116967150.37,10791638.73,9789832929.91,Crypto-backed/Algorithmic,-0.09389541212219216,0.0439327179445292,0.9880521812
Tether USDt,2023-08-16,1.0003859033,83049282327.13,46202367640.93,83017245694.11,Fiat-backed,0.001530540090448301,4.6332635107225494e-4,3.8590329999999007e-4
TrueUSD,2023-08-16,0.9991323218,2761075879.45,3708315796.33,2763473685.45,Fiat-backed,6.338420408536279e-5,5.366781126380482e-4,8.676781999999994e-4
USDC,2023-08-16,1.0004367107,26146796266.21,6519582155.16,26135382664.24,Fiat-backed,3.994032620149402e-4,1.7762199197808522e-4,4.3671070000006473e-4
crvUSD,2023-08-16,1.0003053381,0,53837426.95,0,Crypto-backed/Algorithmic,9.289043999239761e-4,0.0015347840751182727,3.053380999999966e-4
sUSD,2023-08-16,0.9977184185,37597654.13,5801756.04,37683632.4,Crypto-backed/Algorithmic,0.0013533491518917548,0.0030816146671677745,0.0022815815000000184
BUSD,2023-08-17,1.0005385158,3244192970.71,1941400881.36,3242446861.94,Fiat-backed,-4.216697610982223e-4,3.626655219628499e-4,5.385157999999723e-4
First Digital USD,2023-08-17,0.9997872937,312726214.2,44840335.06,312792747.19,Fiat-backed,-3.3663234884723247e-4,NA,2.1270630000003177e-4
GHO,2023-08-17,0.9743158516,0,1335059.62,0,Crypto-backed/Algorithmic,-0.0023322090943245413,0.003547072215031447,0.025684148399999995
Legacy Frax Dollar,2023-08-17,0.9981710109,805248291.57,12796689.47,806723780.56,Crypto-backed/Algorithmic,0.0020899648872415868,0.0012698715314250562,0.0018289890999999558
Liquity USD,2023-08-17,0.9956432867,289108943.6,4417474.37,290374019.95,Crypto-backed/Algorithmic,-0.0015218538213075405,0.0010335676997330965,0.004356713299999981
TerraClassicUSD,2023-08-17,0.0120940366,118398200.59,7470388.89,9789800082.21,Crypto-backed/Algorithmic,0.012163753619721327,0.04316120810934404,0.9879059634
Tether USDt,2023-08-17,0.9998304414,82828290600.46,34300507987.02,82842337234.1,Fiat-backed,-5.554018351569582e-4,4.7434675252839377e-4,1.6955860000000822e-4
TrueUSD,2023-08-17,0.9992630364,2761434837.26,3310048397.68,2763471415.06,Fiat-backed,1.3081955945301309e-4,5.355736790263455e-4,7.369635999999735e-4
USDC,2023-08-17,1.0001279558,25977665697.22,4966467815.13,25974342128.88,Fiat-backed,-3.0866775528090796e-4,1.8683968331038893e-4,1.279558000000236e-4
crvUSD,2023-08-17,0.9996552801,0,29891203.5,0,Crypto-backed/Algorithmic,-6.500708233719312e-4,0.0015361001880283458,3.447198999999568e-4
sUSD,2023-08-17,1.0002579732,39490327.34,5923372.29,39480142.51,Crypto-backed/Algorithmic,0.0025421282035042775,0.003063372531302205,2.579732000000945e-4
BUSD,2023-08-18,1.0003395505,3243547836.5,1155470472.85,3242446861.94,Fiat-backed,-1.988779866268904e-4,3.6454252619812493e-4,3.395504999998966e-4
First Digital USD,2023-08-18,1.0003985219,312917401.95,17889072.85,312792747.19,Fiat-backed,6.111714364324148e-4,NA,3.98521900000004e-4
GHO,2023-08-18,0.9687614449,0,623413.88,0,Crypto-backed/Algorithmic,-0.00571713934296675,0.0036550870952248306,0.031238555099999954
Legacy Frax Dollar,2023-08-18,0.9975666045,804760702.55,9951932.81,806723780.56,Crypto-backed/Algorithmic,-6.056972758486513e-4,0.0012628111970956043,0.0024333954999999907
Liquity USD,2023-08-18,0.9981775531,290070592.93,2843104.16,290600196.35,Crypto-backed/Algorithmic,0.0025421218538746924,0.0011400148445113699,0.0018224468999999965
TerraClassicUSD,2023-08-18,0.0128582673,125879558.85,10871991.6,9789776203.76,Crypto-backed/Algorithmic,0.061274485977035074,0.04505427505538052,0.9871417327
Tether USDt,2023-08-18,0.999859821,82834870746.69,17888080535.47,82846484080.78,Fiat-backed,2.9384150690258057e-5,4.736833955283345e-4,1.4017899999996253e-4
TrueUSD,2023-08-18,0.9997721225,2762841682.18,1427109093.51,2763471415.06,Fiat-backed,5.093318231437269e-4,5.335706379202002e-4,2.278774999999733e-4
USDC,2023-08-18,1.000188532,25991542784.51,2489094112.17,25986643469.36,Fiat-backed,6.056661572081023e-5,1.86876618834928e-4,1.88531999999908e-4
crvUSD,2023-08-18,0.9993777216,0,20197529.88,0,Crypto-backed/Algorithmic,-2.776927659998913e-4,0.0015357539932788751,6.222783999999537e-4
sUSD,2023-08-18,0.9988344436,39350454.51,1209667.11,39396373.2,Crypto-backed/Algorithmic,-0.0014241761197696244,0.0030567693933403724,0.0011655564000000451
BUSD,2023-08-19,1.0002141578,3243141257.2,950858871.06,3242446861.94,Fiat-backed,-1.2535799428324684e-4,3.650610478849382e-4,2.1415779999989226e-4
First Digital USD,2023-08-19,1.0003120929,312890367.58,14840813.01,312792747.19,Fiat-backed,-8.639830209773299e-5,NA,3.12092900000005e-4
GHO,2023-08-19,0.9781004592,0,934370.15,0,Crypto-backed/Algorithmic,0.009593989089891473,0.004103701001394531,0.021899540800000006
Legacy Frax Dollar,2023-08-19,0.9975801808,804771654.87,6128004.92,806723780.56,Crypto-backed/Algorithmic,1.3609324487107964e-5,0.0012614318984862701,0.0024198192000000063
Liquity USD,2023-08-19,0.9985426213,290528467.87,408032.68,290952495.84,Crypto-backed/Algorithmic,3.656678674843731e-4,0.0011319566011266879,0.001457378699999956
TerraClassicUSD,2023-08-19,0.0134473391,131644955.46,17146833.07,9789665788.69,Crypto-backed/Algorithmic,0.04479427592690599,0.04226226752740097,0.9865526609
Tether USDt,2023-08-19,0.9999949237,82846063530.59,15722340350.65,82846484080.78,Fiat-backed,1.3511251310972718e-4,4.7365623299871324e-4,5.076300000017575e-6
TrueUSD,2023-08-19,1.0002283487999999,2764102450.54,1168945738.83,2763471415.06,Fiat-backed,4.5622620040355557e-4,5.36811352238547e-4,2.28348799999889e-4
USDC,2023-08-19,1.0001021979,25984261744.99,2106341341.59,25981606480.43,Fiat-backed,-8.632155192547168e-5,1.8570048142313897e-4,1.0219789999998952e-4
crvUSD,2023-08-19,0.9998974211,0,6228835.32,0,Crypto-backed/Algorithmic,5.198879339874928e-4,0.0015389015789465078,1.0257889999998326e-4
sUSD,2023-08-19,0.9985972422,39507715.47,2163972.9,39563213.07,Crypto-backed/Algorithmic,-2.3750639664046227e-4,0.0030236193680563844,0.0014027577999999874
BUSD,2023-08-20,0.9999862642,3218593209.41,1145633636.74,3218637419.97,Fiat-backed,-2.2787076582865258e-4,3.66848605363027e-4,1.3735799999969878e-5
First Digital USD,2023-08-20,1.00016536,312844470.6,17683310.42,312792747.19,Fiat-backed,-1.4669787959912468e-4,NA,1.6536000000000328e-4
GHO,2023-08-20,0.9742344374,0,339107.97,0,Crypto-backed/Algorithmic,-0.003960413615414139,0.004147420311497585,0.025765562599999958
Legacy Frax Dollar,2023-08-20,0.998667191,805648571.85,7180376.93,806723780.56,Crypto-backed/Algorithmic,0.0010890537142760426,0.0012313748076280176,0.0013328089999999904
Liquity USD,2023-08-20,0.9987187797,290212089.71,5398448.91,290584392.34,Crypto-backed/Algorithmic,1.763999448129699e-4,0.0011087917847223067,0.0012812202999999966
PayPal USD,2023-08-20,1.0491677072,0,12593.33,0,Fiat-backed,NA,NA,0.04916770720000008
TerraClassicUSD,2023-08-20,0.0131360253,128596737.54,5982447.17,9789623170.7,Crypto-backed/Algorithmic,-0.023422771331323474,0.04177582078822346,0.9868639747
Tether USDt,2023-08-20,0.999834801,82832797925.62,21350289570.18,82846484080.78,Fiat-backed,-1.6013633397335208e-4,4.70042458702535e-4,1.6519900000000476e-4
TrueUSD,2023-08-20,0.9996027142,2753367115.46,2208394468.64,2754461423.8,Fiat-backed,-6.256874712925611e-4,5.473347473392055e-4,3.9728579999998015e-4
USDC,2023-08-20,1.0000019363,25988990078.39,3060565177.25,25988939756.94,Fiat-backed,-1.0025638002510525e-4,1.7602735947264296e-4,1.9362999998939756e-6
crvUSD,2023-08-20,0.9994776033,0,14016232.58,0,Crypto-backed/Algorithmic,-4.199490351198682e-4,0.0015408018022243833,5.22396699999983e-4
sUSD,2023-08-20,0.9991669204,37682969.68,4025557.62,37714388.76,Crypto-backed/Algorithmic,5.703157821188729e-4,0.0030142187185890684,8.330796000000085e-4
BUSD,2023-08-21,1.0000389518,3218762791.62,1173817803.05,3218637419.97,Fiat-backed,5.268693573521329e-5,3.661647651639813e-4,3.895179999990894e-5
First Digital USD,2023-08-21,0.9997670567,312719884.21,18829174.24,312792747.19,Fiat-backed,-3.9831676504684083e-4,NA,2.329433000000103e-4
GHO,2023-08-21,0.9704092803,0,1147794.52,0,Crypto-backed/Algorithmic,-0.003934049202532072,0.0041926916246681255,0.029590719700000045
Legacy Frax Dollar,2023-08-21,0.9984255762,805453655.45,6984367.76,806723780.56,Crypto-backed/Algorithmic,-2.4196652769170555e-4,0.001216106627507946,0.0015744237999999466
Liquity USD,2023-08-21,0.9989926573,290148946.39,1310251.22,290441520.54,Crypto-backed/Algorithmic,2.741913538095418e-4,0.0010982909343447867,0.0010073427000000246
PayPal USD,2023-08-21,1.0109810224,0,2472239.65,0,Fiat-backed,-0.03707602129456131,NA,0.010981022399999985
TerraClassicUSD,2023-08-21,0.0127014196,124341916.28,11848384.23,9789607808.4,Crypto-backed/Algorithmic,-0.033644711967850974,0.04194420876544761,0.9872985804
Tether USDt,2023-08-21,0.9994655176,82809047977.33,24087904846.81,82853331627.82,Fiat-backed,-3.6941263977595124e-4,4.747502325195096e-4,5.344823999999804e-4
TrueUSD,2023-08-21,0.9994525324,2752953445.42,2236578093.08,2754461423.8,Fiat-backed,-1.50252776193204e-4,5.471399463750823e-4,5.474676000000178e-4
USDC,2023-08-21,0.9999913029,25910464956.82,3647897906.18,25910690305.65,Fiat-backed,-1.0633435945209248e-5,1.756561690131065e-4,8.697099999954716e-6
crvUSD,2023-08-21,0.9992730132,0,8270433.18,0,Crypto-backed/Algorithmic,-2.0471798635169516e-4,0.001540184469705618,7.269868000000512e-4
sUSD,2023-08-21,0.9968431283,37462455.19,1366702.14,37581093.88,Crypto-backed/Algorithmic,-0.0023284383276602322,0.003041149148297763,0.003156871700000008
BUSD,2023-08-22,1.0005776734,3198479161.41,1211190107.31,3196632551.86,Fiat-backed,5.385555695532998e-4,3.7890843942698293e-4,5.776734000000339e-4
First Digital USD,2023-08-22,1.0002927208,313088367.84,31959223.34,312996747.19,Fiat-backed,5.25648401130054e-4,NA,2.9272080000009026e-4
GHO,2023-08-22,0.9746320638,0,1772194.45,0,Crypto-backed/Algorithmic,0.004342108354118508,0.004198064713555152,0.025367936199999996
